,time,rad_flow,fpv_close,fpv_open,high,bypass,bpv_close,bpv_open,class
3157,-1,87,0,56,0,30,30,0,1
3158,-1,109,-1,60,0,49,50,0,1
3159,0,86,-6,50,-9,36,37,2,1
3160,0,86,8,46,0,39,40,0,1
3161,0,81,0,-40,25,5,123,118,5
3162,0,77,-5,-10,0,21,87,66,4
3163,0,81,-7,44,0,38,37,0,1
3164,-8,76,0,20,0,39,55,16,1
3165,-1,95,0,52,0,40,44,4,4
3166,4,82,0,46,0,35,35,0,1
3167,0,113,0,64,17,48,48,0,1
3168,0,81,3,52,-6,28,30,2,1
3169,3,91,0,52,14,40,39,0,1
3170,0,101,-4,28,0,64,73,8,1
3171,-4,78,0,38,15,41,39,0,1
3172,3,86,-3,54,0,32,32,0,1
3173,-2,107,0,72,0,1,35,34,5
3174,0,109,0,44,0,65,66,0,1
3175,0,76,0,34,28,39,43,4,1
3176,4,88,0,6,0,4,83,78,5
3177,0,86,-3,46,0,40,39,0,1
3178,2,82,0,46,0,36,35,0,1
3179,0,79,0,16,1,42,64,22,1
3180,1,77,-6,38,9,39,38,0,1
3181,-2,106,0,38,0,67,67,0,1
3182,-2,97,0,52,4,41,45,4,4
3183,0,83,5,0,0,47,83,36,1
3184,0,78,0,8,19,22,70,48,4
3185,0,76,-1,34,-2,40,43,2,1
3186,0,96,7,50,0,41,47,6,4
3187,-3,80,0,36,0,43,44,0,1
3188,0,83,-1,50,-1,34,34,0,1
3189,-3,86,0,42,22,45,44,0,1
3190,0,77,0,-20,1,21,97,76,4
3191,3,106,0,42,1,65,65,0,1
3192,0,85,6,56,0,28,28,0,1
3193,-1,81,0,44,7,38,37,0,1
3194,0,92,0,34,-8,37,59,22,4
3195,0,77,0,50,11,29,28,0,1
3196,-5,81,0,-4,2,26,86,60,4
3197,0,77,-3,38,0,38,39,2,1
3198,0,95,0,46,8,40,49,8,4
3199,2,97,-7,52,0,41,46,4,4
3200,1,95,0,54,-25,39,41,2,1
3201,0,80,0,38,21,43,41,0,1
3202,1,87,2,56,0,31,30,0,1
3203,5,77,0,46,2,31,31,0,1
3204,0,82,0,52,-19,29,30,2,1
3205,3,106,-1,44,-3,61,62,2,1
3206,0,97,0,50,21,40,48,8,4
3207,3,88,0,50,0,37,39,2,1
3208,0,74,0,34,0,37,41,4,1
3209,0,106,0,50,10,57,57,0,1
3210,1,84,0,38,-24,43,45,2,1
3211,-3,106,0,46,0,60,60,0,1
3212,0,97,2,46,0,41,51,10,4
3213,0,76,-1,38,-13,35,37,2,1
3214,0,92,0,46,-1,37,46,8,4
3215,0,84,0,52,5,33,33,0,1
3216,-1,85,0,44,-12,40,41,2,1
3217,-1,80,-5,20,-10,43,59,16,1
3218,-4,80,0,42,23,39,39,0,1
3219,0,77,0,34,10,41,44,2,1
3220,0,79,0,30,21,42,48,6,1
3221,-1,84,0,-14,3,4,100,96,5
3222,5,88,0,56,0,30,31,0,1
3223,0,77,0,46,-1,29,31,2,1
3224,-1,71,-6,0,0,16,71,56,4
3225,0,83,0,38,12,45,44,0,1
3226,0,80,3,8,6,43,72,28,1
3227,0,94,0,16,4,57,79,22,1
3228,0,97,0,46,2,41,51,10,4
3229,0,88,0,46,1,43,42,0,1
3230,1,86,0,38,-9,45,47,2,1
3231,2,90,-7,42,-14,46,48,2,1
3232,0,87,1,50,0,37,38,0,1
3233,0,104,0,20,8,67,84,16,1
3234,0,77,0,38,2,22,39,16,4
3235,-3,81,0,50,-8,30,32,2,1
3236,0,78,-2,42,0,36,37,0,1
3237,0,77,1,-6,0,21,85,64,4
3238,0,86,-4,42,2,45,44,0,1
3239,0,83,0,42,15,42,42,0,1
3240,1,79,0,54,12,26,24,0,1
3241,3,89,0,2,0,3,86,84,5
3242,1,86,0,44,-22,41,42,2,1
3243,0,76,6,20,-15,39,55,16,1
3244,-2,86,0,46,-30,38,40,2,1
3245,0,88,0,44,-25,43,44,2,1
3246,0,84,0,-14,1,4,100,96,5
3247,-1,84,0,-14,5,4,100,96,5
3248,-1,79,-5,44,-7,34,35,0,1
3249,0,84,-6,56,0,28,28,0,1
3250,0,89,0,54,-6,34,35,2,1
3251,0,79,8,42,0,36,37,2,1
3252,-2,76,0,36,-23,39,40,2,1
3253,5,80,0,38,0,42,41,0,1
3254,0,87,-1,50,7,38,38,0,1
3255,-3,79,0,54,-5,23,24,2,1
3256,-5,88,0,50,0,38,39,0,1
3257,-1,76,0,44,0,31,32,0,1
3258,4,78,-5,50,0,28,29,2,1
3259,0,79,0,46,22,33,32,0,1
3260,0,79,0,20,19,43,59,16,1
3261,1,91,0,52,-13,38,39,2,1
3262,0,83,0,52,-4,30,31,0,1
3263,0,102,0,54,7,49,48,0,1
3264,0,81,-1,38,0,41,42,0,1
3265,0,76,1,28,-13,40,48,8,1
3266,0,76,0,44,-19,30,32,2,1
3267,0,91,0,16,-6,53,75,22,1
3268,0,95,0,46,-26,46,48,2,1
3269,0,76,-4,38,22,39,37,0,1
3270,0,89,2,2,0,4,86,82,5
3271,0,79,0,54,-25,23,24,2,1
3272,0,102,0,72,7,1,29,28,5
3273,0,78,0,8,17,23,70,48,4
3274,-1,80,0,46,0,33,34,0,1
3275,0,77,0,42,5,35,35,0,1
3276,-4,97,0,38,0,59,59,0,1
3277,-1,110,4,64,0,46,46,0,1
3278,0,96,-5,12,0,59,83,24,1
3279,0,97,0,52,-16,41,45,4,4
3280,-4,90,-4,56,0,34,33,0,1
3281,0,76,0,38,-18,35,37,2,1
3282,0,86,2,54,10,33,32,0,1
3283,0,76,0,42,-19,33,35,2,1
3284,4,76,0,38,0,37,37,0,1
3285,5,76,0,38,10,38,37,0,1
3286,1,102,0,44,-25,57,58,2,1
3287,-1,97,0,44,-4,41,53,12,4
3288,0,90,1,42,3,48,48,0,1
3289,-3,84,1,50,0,35,35,0,1
3290,0,83,-3,54,0,28,28,0,1
3291,5,77,0,42,17,36,35,0,1
3292,0,92,0,0,9,36,92,56,4
3293,0,80,0,30,-7,43,49,6,1
3294,0,106,-1,36,0,69,70,0,1
3295,-4,80,0,50,0,31,31,0,1
3296,0,79,0,26,2,43,54,10,1
3297,0,106,0,38,2,68,67,0,1
3298,0,79,-3,36,0,41,43,2,1
3299,0,77,8,46,4,31,30,0,1
3300,4,81,0,50,11,32,32,0,1
3301,0,77,0,16,-16,22,62,40,4
3302,0,85,0,46,2,39,39,0,1
3303,0,88,0,44,1,43,44,2,1
3304,-3,75,0,26,-2,38,49,10,1
3305,0,92,0,52,14,36,40,4,4
3306,0,99,0,42,-1,56,58,2,1
3307,0,77,0,-18,9,21,95,74,4
3308,0,75,0,38,0,34,36,2,1
3309,1,80,0,50,-16,29,31,2,1
3310,0,97,0,42,19,41,55,14,4
3311,0,84,4,-38,0,4,123,118,5
3312,-5,86,-3,54,0,31,32,0,1
3313,4,77,0,26,-5,22,52,30,4
3314,2,79,0,54,0,24,25,0,1
3315,0,81,6,44,3,38,37,0,1
3316,0,86,0,52,0,35,35,0,1
3317,-3,79,0,50,-15,28,30,2,1
3318,0,78,0,0,-18,23,78,56,4
3319,5,86,0,54,-30,29,32,2,1
3320,0,96,4,28,0,59,68,8,1
3321,0,95,0,44,2,40,51,12,4
3322,1,82,0,44,-23,36,38,2,1
3323,0,81,-4,26,-6,45,55,10,1
3324,0,79,-4,38,-8,38,40,2,1
3325,0,97,-2,34,6,60,64,4,1
3326,0,76,5,28,0,39,48,8,1
3327,1,95,0,34,0,40,62,22,4
3328,0,78,0,44,5,34,34,0,1
3329,0,92,-7,0,0,37,92,56,4
3330,0,76,0,44,-22,30,32,2,1
3331,0,81,0,42,12,41,40,0,1
3332,0,73,-18,-2,-30,18,76,58,4
3333,0,105,0,18,17,68,87,18,1
3334,0,79,0,8,-11,23,71,48,4
3335,2,78,-3,50,0,28,29,0,1
3336,-2460,105,0,36,0,68,69,0,1
3337,-1,78,3,0,2,41,78,36,1
3338,0,88,0,50,31,40,39,0,1
3339,0,86,8,42,-8,43,45,2,1
3340,4,97,0,54,-9,40,42,2,1
3341,-1,98,0,38,-5,42,59,18,4
3342,5,83,0,42,-18,40,42,2,1
3343,0,78,-2,46,2,32,32,0,1
3344,1,97,1,30,0,60,66,6,1
3345,-4,82,0,44,19,39,38,0,1
3346,0,81,-1,-12,-21,25,94,68,4
3347,0,98,0,52,-10,42,46,4,4
3348,0,106,-6,24,0,69,82,14,1
3349,0,82,0,54,-24,26,28,2,1
3350,0,82,0,50,29,33,33,0,1
3351,0,82,0,12,19,45,69,24,1
3352,0,105,0,70,-14,1,35,34,5
3353,0,76,0,38,0,38,37,0,1
3354,0,80,-2,46,0,34,34,0,1
3355,0,77,1,-10,0,21,87,66,4
3356,0,106,0,28,-5,69,78,8,1
3357,-1,79,1,44,0,35,35,0,1
3358,0,108,1,36,3,71,72,0,1
3359,-35,107,0,62,-10,26,45,18,3
3360,0,92,-1,44,0,47,48,0,1
3361,0,88,0,0,5,4,88,84,5
3362,0,81,0,-14,3,26,97,70,4
3363,0,78,0,20,8,42,57,16,1
3364,0,84,0,46,31,40,38,0,1
3365,0,106,0,38,-4,65,67,2,1
3366,-4,90,-2,6,0,53,85,32,1
3367,0,76,3,28,4,39,48,8,1
3368,0,78,0,38,-14,37,39,2,1
3369,3,80,0,46,0,33,34,0,1
3370,0,102,-3,34,0,65,69,4,1
3371,0,79,2,42,-12,35,37,2,1
3372,0,77,0,-4,-3,41,83,42,1
3373,0,79,-1,0,3,42,79,36,1
3374,0,74,0,28,4,38,46,8,1
3375,-5,79,0,50,6,30,30,0,1
3376,4,105,8,70,0,1,35,34,5
3377,0,77,-1,42,0,34,35,2,1
3378,0,77,-3,54,5,25,23,0,1
3379,0,80,2,-2,-11,24,83,58,4
3380,0,83,0,54,16,30,29,0,1
3381,0,96,0,44,25,41,52,12,4
3382,0,79,2,16,9,23,63,40,4
3383,0,97,-3,34,10,60,64,4,1
3384,0,77,0,20,25,40,56,16,1
3385,3,79,-5,52,0,28,28,0,1
3386,0,98,0,44,11,42,54,12,4
3387,0,81,5,46,0,34,35,0,1
3388,0,77,0,-20,10,41,98,58,1
3389,-3,77,-7,50,0,27,28,2,1
3390,-4,80,0,44,-1,35,36,2,1
3391,0,77,4,36,-2,39,41,2,1
3392,1,77,0,42,17,36,36,0,1
3393,0,82,0,50,15,33,33,0,1
3394,3,105,4,70,0,1,35,34,5
3395,-2,76,-7,44,0,31,32,0,1
3396,0,84,0,46,-15,36,38,2,1
3397,0,91,0,52,0,38,39,0,1
3398,2,77,-2,38,0,39,39,0,1
3399,0,77,0,50,-9,26,28,2,1
3400,0,80,0,34,-12,43,46,2,1
3401,-1,84,0,46,-1,38,38,0,1
3402,0,80,0,24,8,43,57,14,1
3403,0,83,0,54,5,30,28,0,1
3404,0,82,-1,42,24,41,41,0,1
3405,0,78,0,6,-4,23,73,50,4
3406,5,107,0,46,0,59,60,0,1
3407,0,96,-5,18,0,59,78,18,1
3408,0,80,0,16,19,43,65,22,1
3409,0,87,0,42,-8,44,46,2,1
3410,-2,80,-6,36,-10,43,44,0,1
3411,1,96,4,46,0,40,50,10,4
3412,-1,109,0,38,0,68,70,2,1
3413,0,79,4,38,15,42,41,0,1
3414,0,79,0,38,0,42,41,0,1
3415,0,97,0,50,20,41,48,6,4
3416,0,76,8,26,0,39,50,10,1
3417,0,77,0,34,-16,40,43,2,1
3418,0,81,7,42,-7,37,39,2,1
3419,0,80,0,44,-17,35,36,2,1
3420,0,80,-5,34,-3,43,46,2,1
3421,1,87,0,46,-13,38,41,2,1
3422,0,88,0,50,20,39,39,0,1
3423,0,97,-6,28,0,60,69,8,1
3424,-1,76,0,36,-9,39,40,2,1
3425,0,79,0,10,25,23,68,46,4
3426,0,85,6,44,4,41,41,0,1
3427,-1,89,0,2,-4,4,86,82,5
3428,0,77,0,38,18,39,38,0,1
3429,0,86,-3,44,0,40,42,2,1
3430,0,95,0,46,-22,40,49,10,4
3431,3,86,0,54,3,32,32,0,1
3432,0,108,0,54,-4,52,53,2,1
3433,3,86,0,54,2,33,32,0,1
3434,0,85,0,46,17,40,39,0,1
3435,0,83,6,-24,0,27,108,82,4
3436,-3,89,0,8,0,3,81,78,5
3437,0,81,5,46,1,35,35,0,1
3438,-2,86,0,56,0,31,30,0,1
3439,0,77,-6,16,0,21,61,40,4
3440,-2,84,0,42,-21,41,43,2,1
3441,3,84,0,44,-19,38,40,2,1
3442,0,78,-2,44,-4,33,34,2,1
3443,0,83,2,38,-19,42,44,2,1
3444,-1,78,0,38,0,40,39,0,1
3445,0,77,0,34,-19,40,43,4,1
3446,0,80,-1,42,-3,37,39,2,1
3447,-1,75,-3,42,-27,32,34,2,1
3448,0,80,0,2,-3,43,77,34,1
3449,0,79,0,26,0,42,54,12,1
3450,0,81,-1,42,-26,37,39,2,1
3451,1,81,0,-22,-10,25,105,80,4
3452,0,76,0,38,-24,35,37,2,1
3453,0,87,8,42,0,45,46,0,1
3454,0,86,0,-6,-13,3,94,90,5
3455,0,76,-1,26,-10,39,50,12,1
3456,0,107,-1,36,0,69,71,2,1
3457,0,87,8,-4,10,4,92,88,5
3458,2,77,0,42,14,36,36,0,1
3459,1,75,0,38,-6,34,36,2,1
3460,0,75,0,36,21,37,39,2,1
3461,3,76,0,46,6,30,29,0,1
3462,0,80,0,42,26,39,39,0,1
3463,0,77,0,26,-29,21,51,30,4
3464,-1,82,-4,38,-6,44,43,0,1
3465,-1,86,0,46,7,41,40,0,1
3466,0,104,-1,16,-7,67,89,22,1
3467,0,87,-2,46,-4,41,41,0,1
3468,0,81,0,28,-26,45,53,8,1
3469,-1,78,-5,34,-10,41,45,4,1
3470,0,77,0,6,-4,22,72,50,4
3471,0,78,0,16,2,23,63,40,4
3472,0,82,-2,52,0,29,30,0,1
3473,0,75,0,38,-4,34,36,2,1
3474,0,81,0,46,11,35,34,0,1
3475,2,83,0,44,17,40,39,0,1
3476,0,80,-1,38,16,43,41,0,1
3477,-1,95,0,46,0,48,49,0,1
3478,-4,99,7,46,0,43,52,8,4
3479,0,79,0,20,1,41,58,16,1
3480,0,95,-3,54,1,40,41,2,1
3481,1,77,0,44,12,33,33,0,1
3482,0,97,0,50,-17,41,48,6,4
3483,0,96,-1,50,0,41,47,6,4
3484,0,97,-2,18,-2,60,79,18,1
3485,0,86,0,-2,26,4,89,86,5
3486,0,86,0,56,0,27,29,2,1
3487,0,104,3,18,0,66,86,20,1
3488,0,81,5,38,-12,40,42,2,1
3489,0,104,0,36,-4,67,68,2,1
3490,0,77,1,36,8,40,41,0,1
3491,0,77,5,34,-3,41,44,2,1
3492,-1,77,-4,16,-9,21,61,40,4
3493,-4,81,0,38,-30,41,43,2,1
3494,0,80,0,38,16,43,41,0,1
3495,5,77,0,44,0,31,33,2,1
3496,0,76,0,42,10,34,34,0,1
3497,-2,77,0,-24,-18,41,103,62,1
3498,0,86,-1,54,3,33,32,0,1
3499,-2,81,2,44,23,37,37,0,1
3500,2,77,7,44,1,33,33,0,1
3501,1,83,-2,54,0,28,29,0,1
3502,0,79,0,44,-8,34,35,2,1
3503,3,79,0,42,9,38,38,0,1
3504,0,86,0,54,8,33,32,0,1
3505,4,86,0,44,-6,40,42,2,1
3506,1,82,0,42,0,39,41,2,1
3507,3,77,0,52,0,25,25,0,1
3508,0,77,0,46,-23,29,31,2,1
3509,0,96,0,28,-22,59,68,8,1
3510,0,77,0,50,7,28,28,0,1
3511,2,91,0,50,0,41,42,0,1
3512,-1,79,0,42,-9,35,37,2,1
3513,0,88,0,46,-6,39,41,2,1
3514,0,77,0,12,1,40,64,24,1
3515,1,88,0,46,0,40,42,2,1
3516,0,79,0,38,29,41,40,0,1
3517,0,83,0,-28,-1,27,111,84,4
3518,0,87,-2,50,10,38,38,0,1
3519,0,98,0,44,-3,42,54,12,4
3520,0,79,0,44,-24,34,35,2,1
3521,-1,88,0,50,-11,37,39,2,1
3522,0,78,-2,12,1,41,65,24,1
3523,0,96,-1,52,-6,40,44,4,4
3524,0,76,0,24,22,39,52,14,1
3525,0,74,0,28,3,38,46,8,1
3526,0,86,0,38,15,48,47,0,1
3527,0,76,0,16,2,39,61,22,1
3528,0,88,2,46,0,42,42,0,1
3529,0,79,-1,36,31,41,43,2,1
3530,0,76,-4,34,8,39,42,2,1
3531,0,77,0,42,-5,34,36,2,1
3532,-3,79,0,42,15,39,38,0,1
3533,0,79,0,42,-7,36,38,2,1
3534,-3,86,-7,42,-12,42,44,2,1
3535,3,85,0,42,0,42,44,2,1
3536,0,104,0,18,-11,67,86,20,1
3537,-2,99,0,44,22,56,55,0,1
3538,0,90,0,46,7,44,43,0,1
3539,-2,79,0,44,0,35,35,0,1
3540,0,77,-1,46,0,29,30,2,1
3541,0,77,0,30,-16,40,46,6,1
3542,5,86,0,-12,0,3,99,96,5
3543,0,87,0,60,15,28,28,0,1
3544,0,106,2,36,0,69,70,0,1
3545,0,86,1,60,13,28,27,0,1
3546,-3,80,0,20,1,43,59,16,1
3547,0,108,0,42,5,67,67,0,1
3548,0,79,1,8,-4,42,71,28,1
3549,0,82,0,18,-13,45,64,18,1
3550,0,81,6,-42,0,4,125,120,5
3551,4,80,0,6,-11,43,75,32,1
3552,0,92,0,8,-7,37,84,48,4
3553,0,83,0,0,-2,46,83,36,1
3554,4,95,0,42,11,39,54,14,4
3555,0,82,0,44,24,38,38,0,1
3556,4,84,0,42,0,42,43,2,1
3557,0,80,0,38,-27,39,41,2,1
3558,1,95,0,56,8,39,39,0,1
3559,1,78,0,50,11,29,29,0,1
3560,0,84,0,-32,4,4,117,114,5
3561,1,83,0,38,11,45,44,0,1
3562,5,96,0,54,0,41,42,2,1
3563,1,86,2,56,2,31,30,0,1
3564,0,84,0,-20,2,4,105,100,5
3565,0,83,2,36,-3,45,46,2,1
3566,0,86,2,54,6,33,32,0,1
3567,2,88,0,50,0,39,39,0,1
3568,0,95,-1,42,-14,40,54,14,4
3569,1,81,0,52,24,29,29,0,1
3570,0,76,2,28,0,39,47,8,1
3571,0,83,6,36,0,46,46,0,1
3572,0,103,0,18,-2,66,85,18,1
3573,0,77,0,-20,-9,41,98,58,1
3574,3,79,0,50,0,29,30,0,1
3575,0,106,0,20,-29,69,85,16,1
3576,-4,76,0,36,0,40,40,0,1
3577,-3,86,0,56,19,30,29,0,1
3578,0,86,0,-4,-13,3,92,88,5
3579,0,95,-1,44,21,52,51,0,1
3580,1,98,0,46,11,42,51,10,4
3581,-3,84,0,46,-20,35,37,2,1
3582,0,92,0,26,-15,36,66,30,4
3583,0,83,0,-30,-11,4,114,110,5
3584,0,86,-1,-6,-30,3,94,90,5
3585,3,86,0,52,23,35,34,0,1
3586,0,82,0,26,-18,45,56,10,1
3587,4,77,2,42,0,35,36,2,1
3588,3,98,4,46,-12,42,51,10,4
3589,0,89,5,46,-25,40,42,2,1
3590,0,82,2,50,-18,31,33,2,1
3591,0,79,0,56,0,23,23,0,1
3592,0,77,0,2,15,40,74,34,1
3593,-4,80,0,50,0,30,31,2,1
3594,0,106,0,28,7,68,77,8,1
3595,0,88,0,2,15,3,86,82,5
3596,0,82,0,36,4,45,46,2,1
3597,-2,81,0,44,-2,36,37,2,1
3598,0,81,0,38,-4,40,42,2,1
3599,-2,79,0,46,23,33,32,0,1
3600,0,83,-3,34,11,46,50,4,1
3601,0,81,-6,42,0,40,40,0,1
3602,4,77,-1,44,2,33,33,0,1
3603,5,104,0,24,2,66,80,14,1
3604,0,77,0,-2,-20,21,79,58,4
3605,0,85,0,50,-6,34,36,2,1
3606,0,78,1,46,0,31,32,0,1
3607,0,77,0,-22,7,21,100,80,4
3608,0,84,3,56,0,27,27,0,1
3609,0,84,-2,44,10,41,41,0,1
3610,0,84,0,46,12,39,38,0,1
3611,0,77,0,12,0,22,65,42,4
3612,0,90,-3,56,0,33,33,0,1
3613,0,87,0,60,9,28,28,0,1
3614,-2,86,0,54,30,33,32,0,1
3615,1,86,0,54,5,32,32,0,1
3616,0,86,-1,-40,0,4,128,124,5
3617,0,77,0,28,30,21,48,28,4
3618,2,76,0,44,6,32,32,0,1
3619,0,86,0,44,23,43,42,0,1
3620,0,76,-1,-22,-3,21,99,78,4
3621,0,86,0,-4,15,3,92,88,5
3622,0,89,0,42,-14,46,48,2,1
3623,2,78,0,46,0,31,32,0,1
3624,-1,77,0,50,-5,27,28,2,1
3625,0,104,0,20,29,67,84,16,1
3626,-2,86,0,56,-1,28,30,2,1
3627,0,81,-6,20,7,44,61,16,1
3628,1,83,2,42,0,40,42,2,1
3629,-2,109,0,64,0,44,45,0,1
3630,0,88,6,-2,0,4,90,86,5
3631,0,106,-6,36,0,69,70,0,1
3632,-4,81,0,-22,-8,26,105,78,4
3633,0,77,0,26,-4,21,51,30,4
3634,0,96,4,24,0,59,73,14,1
3635,0,79,0,28,-37,43,51,8,1
3636,0,78,3,26,0,23,52,30,4
3637,1,109,0,62,1,47,47,0,1
3638,0,75,0,28,28,38,46,8,1
3639,0,87,6,50,1,38,38,0,1
3640,0,95,0,10,25,58,84,26,1
3641,5,80,-7,54,0,25,26,2,1
3642,0,78,0,52,0,27,26,0,1
3643,0,95,2,10,31,58,84,26,1
3644,0,108,0,42,2,67,67,0,1
3645,2,97,5,52,0,40,45,4,4
3646,0,83,0,2,23,46,80,34,1
3647,4,93,0,54,0,38,39,2,1
3648,-2,78,0,46,0,31,32,0,1
3649,3,83,-3,34,0,45,49,4,1
3650,-4,89,0,46,0,42,42,0,1
3651,5,79,0,36,0,43,43,0,1
3652,-2,90,0,8,2,53,82,30,1
3653,0,79,0,8,31,42,71,30,1
3654,5,79,0,38,-16,38,40,2,1
3655,0,77,13,-4,0,21,83,62,4
3656,0,105,-4,20,-2,68,84,16,1
3657,0,107,-2,50,-4,56,58,2,1
3658,0,86,5,42,-1,43,45,2,1
3659,0,77,0,42,-17,34,36,2,1
3660,0,86,5,-40,5,5,127,122,5
3661,0,83,0,-2,-22,47,86,40,1
3662,-3,86,0,42,0,44,44,0,1
3663,0,88,0,54,15,35,33,0,1
3664,3,108,0,42,0,66,67,0,1
3665,0,93,0,46,-9,37,46,8,4
3666,0,79,0,20,16,23,58,34,4
3667,-1,77,0,38,0,39,39,0,1
3668,0,84,-1,-38,-6,4,123,118,5
3669,0,88,0,52,0,36,36,0,1
3670,0,86,-4,50,-27,35,37,2,1
3671,0,82,6,44,0,37,38,2,1
3672,0,78,1,38,0,39,39,0,1
3673,-3,84,-3,-42,9,5,128,124,5
3674,0,77,0,-20,-5,21,97,76,4
3675,0,76,2,44,0,32,32,0,1
3676,3,98,4,54,24,42,44,2,1
3677,-1,81,0,46,16,36,35,0,1
3678,-4,76,0,42,-18,33,35,2,1
3679,0,81,8,44,30,38,37,0,1
3680,-1,86,-3,44,-6,41,42,2,1
3681,0,78,-6,42,0,36,37,0,1
3682,-2,78,0,42,0,36,37,2,1
3683,-1,81,0,46,0,34,35,0,1
3684,0,86,0,-4,30,3,92,88,5
3685,4,86,0,38,0,48,48,0,1
3686,0,76,0,20,6,40,55,16,1
3687,0,77,0,-22,5,41,101,60,1
3688,-4,85,0,42,0,42,44,2,1
3689,-2,83,0,50,-31,32,34,2,1
3690,0,76,0,46,20,30,29,0,1
3691,-5,81,0,36,0,44,45,0,1
3692,0,98,5,50,0,42,49,6,4
3693,0,95,-8,44,-1,39,51,12,4
3694,0,97,0,44,27,41,53,12,4
3695,0,82,1,-18,-11,26,100,74,4
3696,-1,76,0,20,0,39,55,16,1
3697,2,83,0,50,0,32,33,2,1
3698,-5,72,-3,0,0,17,72,56,4
3699,1,79,0,-2,0,42,81,40,1
3700,0,79,3,42,27,39,38,0,1
3701,-2,107,0,38,0,69,68,0,1
3702,-2,97,4,44,5,53,53,0,1
3703,-3,77,0,52,22,26,25,0,1
3704,0,108,-3,70,0,1,38,36,5
3705,0,77,-7,54,0,22,23,0,1
3706,0,78,0,18,20,23,60,38,4
3707,0,80,-2,20,-5,43,59,16,1
3708,0,90,0,8,0,52,82,30,1
3709,-4,81,0,-4,13,25,86,60,4
3710,0,79,0,50,23,31,30,0,1
3711,0,75,0,42,5,34,34,0,1
3712,1,77,0,44,0,32,33,0,1
3713,0,95,-1,52,-18,40,44,4,4
3714,0,77,0,-2,6,21,79,58,4
3715,0,97,0,36,21,59,60,2,1
3716,0,81,-7,54,248,26,27,2,1
3717,0,84,-1,44,0,40,41,0,1
3718,3,78,0,42,2,37,37,0,1
3719,0,81,0,-10,-8,25,92,66,4
3720,2,86,0,46,0,37,39,2,1
3721,0,81,0,-6,0,25,89,64,4
3722,0,84,0,50,0,33,35,2,1
3723,0,92,0,36,-1,37,56,20,4
3724,5,76,3,46,0,30,30,0,1
3725,0,78,-1,12,-4,41,65,24,1
3726,5,77,0,34,0,22,44,22,4
3727,1,81,0,-6,-19,25,88,64,4
3728,0,77,0,46,2,22,31,10,4
3729,1,88,0,54,-3,32,33,2,1
3730,0,78,0,26,3,41,52,12,1
3731,1,107,0,42,0,64,66,2,1
3732,0,95,0,56,8,39,39,0,1
3733,0,103,0,52,-14,50,51,2,1
3734,-1,78,0,50,-7,27,29,2,1
3735,0,77,5,-22,0,22,101,78,4
3736,-3,80,0,50,0,31,31,0,1
3737,3,82,0,56,15,26,25,0,1
3738,3,79,0,18,0,41,61,20,1
3739,-1,82,0,42,0,40,41,0,1
3740,4,83,0,46,0,37,37,0,1
3741,0,92,0,16,5,54,76,22,1
3742,-4,79,0,50,0,30,30,0,1
3743,0,100,-1,28,0,64,72,8,1
3744,0,104,0,20,1,67,84,16,1
3745,-1,83,-4,46,-6,35,37,2,1
3746,0,109,0,50,-9,58,60,2,1
3747,0,96,0,46,7,41,50,8,4
3748,-2,88,0,46,0,41,42,0,1
3749,0,81,-2,38,-27,40,42,2,1
3750,0,79,0,46,19,34,33,0,1
3751,0,80,0,26,0,43,54,12,1
3752,0,82,0,44,4,38,38,0,1
3753,-1,83,-3,46,10,34,37,2,1
3754,0,103,5,70,-10,1,33,32,5
3755,0,83,4,46,0,35,36,2,1
3756,0,86,0,46,13,40,39,0,1
3757,0,79,0,56,4,23,22,0,1
3758,0,86,0,38,2,49,48,0,1
3759,0,76,17,42,-5,33,35,2,1
3760,0,95,0,46,-19,47,49,2,1
3761,0,79,-2,46,0,32,32,0,1
3762,0,83,0,38,-24,41,44,2,1
3763,5,81,0,42,0,39,40,0,1
3764,0,76,5,30,0,39,45,6,1
3765,0,84,0,54,5,30,30,0,1
3766,0,86,0,60,7,28,27,0,1
3767,-5,83,0,42,-30,40,42,2,1
3768,-1,95,-3,54,-5,40,41,2,1
3769,0,79,0,8,20,42,71,28,1
3770,-3,76,0,20,0,39,55,16,1
3771,0,88,2,52,-12,35,36,2,1
3772,4,74,1,-4,-2,18,79,60,4
3773,0,95,0,50,-21,40,46,6,4
3774,0,87,0,38,-1,47,48,2,1
3775,0,79,0,44,-6,33,35,2,1
3776,1,82,0,36,0,45,46,2,1
3777,0,90,53,6,0,53,85,32,1
3778,-2,79,-6,12,-16,42,66,24,1
3779,1,75,0,20,0,38,54,16,1
3780,-4,86,1,46,0,39,40,0,1
3781,0,108,0,72,2,1,35,34,5
3782,0,109,0,62,3,47,47,0,1
3783,0,108,-2,70,-2,1,38,36,5
3784,0,78,-6,0,0,42,78,36,1
3785,2,76,0,38,-25,35,37,2,1
3786,0,104,-1,20,27,67,84,16,1
3787,0,103,0,52,-15,50,51,2,1
3788,0,96,1,46,0,41,50,8,4
3789,0,81,0,42,0,38,40,2,1
3790,0,79,0,28,15,42,51,8,1
3791,-2,75,0,26,-1,38,49,10,1
3792,0,91,0,54,-13,35,37,2,1
3793,-3,83,0,-46,0,5,130,126,5
3794,-3,89,4,42,0,48,48,0,1
3795,5,77,0,50,2,28,28,0,1
3796,1,75,0,42,10,34,34,0,1
